Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.77,0.0,Isaac MAKWALA,24 SEP 1985,BOT,1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1256
2,19.84,+1.2,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,,Kingston (JAM),10 JUN 2017,1245
3,19.85,-0.5,Christian COLEMAN,06 MAR 1996,USA,1sf1,,"Lexington, KY (USA)",27 MAY 2017,1247
4,19.90,-0.4,Noah LYLES,18 JUL 1997,USA,1,,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1238
5,19.95,+1.7,Akani SIMBINE,21 SEP 1993,RSA,1f5,,Pretoria (RSA),04 MAR 2017,1228
6,19.97,+0.2,Jereem RICHARDS,13 JAN 1994,TTO,1sf3,,"Lexington, KY (USA)",27 MAY 2017,1225
6,19.97,+1.0,Yohan BLAKE,26 DEC 1989,JAM,1,,Kingston (JAM),25 JUN 2017,1225
8,20.01,+1.6,Christopher BELCHER,29 JAN 1994,USA,1sf3,,"Eugene, OR (USA)",07 JUN 2017,1218
8,20.01,+0.6,Andre DE GRASSE,10 NOV 1994,CAN,1,,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1218
8,20.01,+0.9,Ameer WEBB,19 MAR 1991,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1218
11,20.02,+0.9,Ramil GULIYEV,29 MAY 1990,TUR,3,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1217
12,20.04,-0.4,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,1sf2,,"Lexington, KY (USA)",27 MAY 2017,1216
13,20.10,+1.7,Clarence MUNYAI,20 FEB 1998,RSA,2f5,,Pretoria (RSA),04 MAR 2017,1204
14,20.11,+1.2,Rasheed DWYER,29 JAN 1989,JAM,2,,Kingston (JAM),10 JUN 2017,1203
14,20.11,+0.5,Bernardo BALOYES,06 JAN 1994,COL,1,,Medellín (COL),11 JUN 2017,1203
16,20.14,+1.7,Ncincilili TITI,15 DEC 1993,RSA,1f1,,"Columbia, SC (USA)",15 APR 2017,1198
16,20.14,+0.9,Isiah YOUNG,05 JAN 1990,USA,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1198
