Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,4:57.00,Samuel ZELEKE,09 MAR 1999,ETH,1,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1205
2,4:57.21,Abel KIPSANG,22 NOV 1996,KEN,2,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1203
3,4:57.22,Azeddine HABZ,19 JUL 1993,FRA,3,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1203
4,4:57.97,Jimmy GRESSIER,04 MAY 1997,FRA,4,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1195
5,4:59.93,Maximilian THORWIRTH,09 JAN 1995,GER,5,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1175
6,5:00.51,Hicham AKANKAM,04 APR 1998,MAR,6,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1169
7,5:00.73,István SZÖGI,12 SEP 1995,HUN,7,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1167
8,5:01.19,Simon DENISSEL,22 MAY 1990,FRA,8,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1162
9,5:02.02,Ismael DEBJANI,25 SEP 1990,BEL,9,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1154
10,5:03.52,Hailemariyam AMARE,22 FEB 1997,ETH,10,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1138
11,5:03.92,Tolesa BODENA,18 FEB 2000,ETH,11,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1134
12,5:03.93,István PALKOVITS,27 DEC 2000,HUN,1,,"BOK Csarnok, Budapest (HUN)",06 FEB 2022,1134
13,5:04.10,Mike FOPPEN,29 NOV 1996,NED,12,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1132
14,5:04.89,Ruben VERHEYDEN,22 DEC 2000,BEL,13,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1124
15,5:08.30,Abrham SIME,07 NOV 2001,ETH,14,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1090
16,5:09.29,Konstantin PLOKHOTNIKOV,24 MAR 1997,RUS,1,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1081
17,5:09.81,Yegor LIMONOV,22 JUN 1999,RUS,2,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1075
18,5:10.25,Maksim YAKUSHEV,15 MAR 1992,RUS,3,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1071
19,5:11.04,Anton KULYATIN,31 AUG 1991,RUS,4,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1063
20,5:11.23,Timofey GOLOKTIONOV,31 AUG 1999,RUS,5,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1061
21,5:11.98,Ildar NADYROV,22 APR 1994,RUS,6,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1054
22,5:12.03,Ivan PANFYOROV,14 OCT 1993,RUS,7,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1054
23,5:12.04,Konrad POGORZELSKI,06 MAR 2003,POL,1,,"Arena, Toruń (POL)",29 JAN 2022,1054
24,5:12.11,Iskander YADGAROV,02 MAR 1991,RUS,8,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1053
25,5:12.26,Aleksander WIĄCEK,02 JUL 2000,POL,2,,"Arena, Toruń (POL)",29 JAN 2022,1051
26,5:13.52,Aleksey ANISIMOV,03 JUN 1994,RUS,9,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1039
27,5:13.64,Bob BERTEMES,15 MAR 1994,LUX,1f1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",29 JAN 2022,1038
28,5:13.92,Yevgeniy VALITOV,13 AUG 1999,RUS,10,,"LFK CSKA, Moskva (RUS)",13 FEB 2022,1035
29,5:15.16,Michael SOMERS,02 MAR 1995,BEL,2f1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",29 JAN 2022,1023
30,5:15.38,Hamish CARSON,01 NOV 1988,NZL,3f1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",29 JAN 2022,1021
31,5:16.31,Nico BOKETTA,29 JUL 2002,CZE,1,,"Přetlaková hala Strahov, Strahov, Praha (CZE)",14 JAN 2022,1012
32,5:16.64,Charles GRETHEN,02 JUN 1992,LUX,4f1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",29 JAN 2022,1009
33,5:16.89,John TRAVERS,16 MAR 1991,IRL,5f1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",29 JAN 2022,1007
34,5:21.21,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1,,"Atletická hala, Ostrava (CZE)",08 JAN 2022,966
35,5:22.85,Szymon ŻYWKO,12 APR 1999,POL,3,,"Arena, Toruń (POL)",29 JAN 2022,951
36,5:23.54,Daniel GADOMSKI,24 OCT 1998,POL,4,,"Arena, Toruń (POL)",29 JAN 2022,944
37,5:24.60,Joe ARMSTRONG,02 SEP 1997,GBR,1f1,,"EIS Don Valley Stadium, Sheffield (GBR)",20 NOV 2021,934
38,5:27.33,Gil WEICHERDING,01 FEB 2001,LUX,6f1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",29 JAN 2022,910
39,5:27.51,Maciej MEGIER,26 APR 2003,POL,5,,"Arena, Toruń (POL)",29 JAN 2022,908
40,5:27.52,Szymon SKALSKI,08 FEB 2002,POL,6,,"Arena, Toruń (POL)",29 JAN 2022,908
41,5:27.81,Karel HUSSAR,18 JUN 1995,EST,1,,"Spordihall, Tallinn (EST)",15 FEB 2022,905
42,5:29.94,Filip BABIK,02 NOV 1996,POL,7,,"Arena, Toruń (POL)",29 JAN 2022,886
